M1,beta,theta_c
1.0009854114198755,88.20278710539213,1.3394554658118882
1.0015139539932645,87.77326220205974,1.6589937319610997
1.0020679264063932,87.39868015056645,1.93747811723985
1.0026485521685529,87.05737441112187,2.191096531556604
1.003257113655901,86.7383124997499,2.4280974609827615
1.0038949549437313,86.43497614829222,2.653358892038935
1.0045634847750124,86.1431339190458,2.870051838362775
1.0052641796717523,85.85985206054448,3.080379161824661
1.0059985871960606,85.58299441142277,3.285948857981926
1.00676832936811,85.31094510529037,3.487981418111351
1.0075751062485478,85.0424437601106,3.6874333736963942
1.0084206996932672,84.77648206021628,3.8850739682702637
1.0093069772888326,84.51223596975834,4.081536938642376
1.0102358964772515,84.24901968151829,4.277353734536788
1.011209508879202,83.98625338431914,4.472979311344331
1.012229964825262,83.72344012606808,4.668807929415481
1.0132995181051536,83.4601488466122,4.865187543752291
1.0144205309454866,83.19600170463035,5.062427993031356
1.0155954792269954,82.9306644628643,5.260809794364932
1.0168269579527973,82.66383909568219,5.460588410279949
1.0181176869797424,82.39525804199586,5.662000072880331
1.019470517025518,82.12467969597597,5.865264375980562
1.0208884359647747,81.85188484430948,6.07058758923489
1.0223745754281763,81.5766738367341,6.2781652418937925
1.0239322177189534,81.29886433343741,6.488183134576168
1.0255648030622313,81.01828951098472,6.700820336797839
1.0272759372031495,80.73479663879532,6.916248972834655
1.0290693993705462,80.44824595734626,7.134636631557451
1.0309491506238042,80.15850980603265,7.356146409097425
1.0329193426012877,79.86547195997922,7.580938142615244
1.0349843266896945,79.56902714348688,7.809169346094753
1.037148663634574,79.26908069538844,8.040994707790018
1.0394171336132383,78.96554836584693,8.276568011754689
1.041794746792312,78.65835622897666,8.516041366178273
1.0442867543932386,78.34744069833684,8.759566005617245
1.0468986602901829,78.03274863546548,9.007292973101377
1.0496362331659463,77.71423754234652,9.25937220938007
1.0525055192527397,77.39187583197716,9.51595432475615
1.055512855685955,77.06564317086753,9.777189243993393
1.05866488450043,76.73553088906563,10.04322679279812
1.0619685673001151,76.40154245421428,10.314217598025358
1.0654312006335462,76.06369400568103,10.59031125733184
1.0690604321090769,75.72201494654203,10.871658453652557
1.0728642772854684,75.37654859021849,11.158408999519589
1.0768511373751353,75.02735285950546,11.45071288247507
1.0810298177991522,74.67450103546705,11.74871967469912
1.0854095476349994,74.31808255323702,12.052577990708736
1.09,73.95820384224662,12.36243672115561
1.1,73.2181890149108,13.00993538364527
1.12,71.89214042318108,14.209456017527605
1.14,70.73319486735947,15.306379381432594
1.16,69.70884497051165,16.321256660159886
1.18,68.79606105127391,17.26829874561398
1.2,67.97773984599532,18.15783603938741
1.23,66.89933595928993,19.400911907861357
1.26,65.9707557629565,20.55136831541698
1.29,65.16706897591344,21.623382392556923
1.32,64.46911545454505,22.627635434454763
1.35,63.86172164246724,23.572443670209783
1.38,63.3325835042759,24.4644376352404
1.41,62.87153345513262,25.309023405763313
1.44,62.47004042271975,26.110670836512192
1.47,62.120857623371336,26.87314640011929
1.5,61.81776731170158,27.599652986972874
1.6,61.07628810387557,29.794380192992428
1.7,60.641096748155206,31.69540178926073
1.8,60.412003573443656,33.35647228873296
1.9,60.32147498158396,34.81708263534568
2.0,60.32340105294509,36.10784388520698
2.5,60.89861110158357,40.739599917025956
3.0,61.60535080244966,43.49773727587873
3.5,62.1741385834667,45.253940420324
4.0,62.60261733416481,46.434219580063804
4.5,62.92393261475098,47.26279439327782
5.0,63.16772665825586,47.865516523280775
10.0,64.02702837108933,49.851931783114544
100.0,64.3378833018008,50.52837113066485
10000.0,64.34109340563299,50.535258654143256
