M1,beta,theta_c
1.0009854114198755,88.2028234029002,1.4087228975077686
1.0015139539932645,87.77333136367831,1.7447028569356293
1.0020679264063932,87.39879062354973,2.037486620443428
1.0026485521685529,87.05753463824969,2.3041042097111606
1.003257113655901,86.73853115247576,2.5532335604759657
1.0038949549437313,86.43526227270846,2.7900069720212968
1.0045634847750124,86.14349704369955,3.0177611865409326
1.0052641796717523,85.86030228707685,3.238813946287731
1.0059985871960606,85.58354249644934,3.454858001150741
1.00676832936811,85.31160253920193,3.6671782394090138
1.0075751062485478,85.04322284544779,3.8767814246052184
1.0084206996932672,84.7773959918983,4.084478561260364
1.0093069772888326,84.51329891813246,4.290936749480781
1.0102358964772515,84.25024688002651,4.496717133197931
1.011209508879202,83.98766122195163,4.702298960622383
1.012229964825262,83.72504624616117,4.908099355840226
1.0132995181051536,83.46197225236156,5.114485271358894
1.0144205309454866,83.19806287227551,5.321785380124033
1.0155954792269954,82.93298546326228,5.530296189021061
1.0168269579527973,82.66644372548103,5.740289334296192
1.0181176869797424,82.3981719647704,5.952015346529855
1.019470517025518,82.1279305948222,6.165708254817892
1.0208884359647747,81.85550258640228,6.381588364591835
1.0223745754281763,81.58069065146525,6.599864021215913
1.0239322177189534,81.3033150049561,6.82073511764881
1.0255648030622313,81.02321158677091,7.044393205181842
1.0272759372031495,80.74023065529585,7.271024299794477
1.0290693993705462,80.45423568461266,7.50080895983634
1.0309491506238042,80.16510251282817,7.733924040949868
1.0329193426012877,79.87271870117242,7.970543570525129
1.0349843266896945,79.57698307195052,8.210838380004377
1.037148663634574,79.27780540027464,8.454978739714457
1.0394171336132383,78.97510623983997,8.703132545496532
1.041794746792312,78.66881686713423,8.95546784651135
1.0442867543932386,78.35887933142182,9.212152364792127
1.0468986602901829,78.04524660048291,9.47335292966276
1.0496362331659463,77.72788279429182,9.739237968646275
1.0525055192527397,77.4067634999232,10.009975307476969
1.055512855685955,77.08187616285268,10.285734055816349
1.05866488450043,76.7532205500842,10.566684412139606
1.0619685673001151,76.42080928178248,10.852996534989142
1.0654312006335462,76.08466842874356,11.14484297378112
1.0690604321090769,75.74483817297359,11.44239602951644
1.0728642772854684,75.40137352919109,11.74582978144929
1.0768511373751353,75.05434512561979,12.055319115562893
1.0810298177991522,74.7038400413579,12.37103930577534
1.0854095476349994,74.34996269906274,12.693167434711476
1.09,73.99283580994945,13.02187977737117
1.1,73.25912391789974,13.709540427515236
1.12,71.94691689974333,14.986394050799062
1.14,70.80340946252913,16.157686735317096
1.16,69.79604308798223,17.24477925728588
1.18,68.90174312441755,18.2624147236032
1.2,68.1033638344804,19.221289568664048
1.23,67.05751390910305,20.566563478740907
1.26,66.16452495325343,21.817563175168125
1.29,65.39930798489195,22.98884940882803
1.32,64.74253121141022,24.091356775110192
1.35,64.17883651453126,25.133545737985575
1.38,63.69572380611204,26.122142755994705
1.41,63.2828202457529,27.062579796630487
1.44,62.93138308662678,27.95933957722526
1.47,62.63395045329584,28.816159281580937
1.5,62.38408909803125,29.636191798451257
1.6,61.82802633838456,32.13607735832151
1.7,61.585060326530765,34.33024669788324
1.8,61.54897607664541,36.27031451564571
1.9,61.6477413477261,37.99434776528012
2.0,61.83218318252654,39.53224875036826
2.5,63.17821672734925,45.1664358494572
3.0,64.42984958026078,48.61534703425741
3.5,65.38079531328468,50.85400988798555
4.0,66.08285584184465,52.37996965354029
4.5,66.60495312517295,53.46272195594898
5.0,66.99963987613604,54.256829300268784
10.0,68.38833869708914,56.91781094254275
100.0,68.89206599590202,57.84137454390415
10000.0,68.8972762769318,57.85082892865137
