M1,beta,theta_c
1.0009854114198755,88.20280075241384,1.3659160895912994
1.0015139539932645,87.77328820460227,1.691736424014877
1.0020679264063932,87.39872168346939,1.9756848330786874
1.0026485521685529,87.05743464734272,2.234270776208749
1.003257113655901,86.73839469774613,2.475906754028628
1.0038949549437313,86.43508370695875,2.7055678630482416
1.0045634847750124,86.14327041806663,2.926488349550682
1.0052641796717523,85.86002129444434,3.1409149551252966
1.0059985871960606,85.58320042019945,3.350488135720339
1.00676832936811,85.31119220403139,3.5564527566444957
1.0075751062485478,85.04273656831951,3.7597847101028457
1.0084206996932672,84.77682553172897,3.961269019641669
1.0093069772888326,84.5126354238515,4.161552255195157
1.0102358964772515,84.2494808356928,4.361177117730532
1.011209508879202,83.98678238882334,4.560607848551001
1.012229964825262,83.72404360082878,4.760247322013441
1.0132995181051536,83.46083392054834,4.960450837491442
1.0144205309454866,83.19677605788756,5.161535260394098
1.0155954792269954,82.93153637222558,5.363787350815879
1.0168269579527973,82.6648174833827,5.56746844474958
1.0181176869797424,82.39635252830202,5.772820507374977
1.019470517025518,82.1259006560326,5.980068267706138
1.0208884359647747,81.85324346936716,6.189423520102053
1.0223745754281763,81.5781822004329,6.401086482720702
1.0239322177189534,81.300535463282,6.615248344028623
1.0255648030622313,81.02013746589365,6.832092956678168
1.0272759372031495,80.73683659291898,7.051797349418567
1.0290693993705462,80.45049429071616,7.274534430886579
1.0309491506238042,80.16098420291937,7.500471995949856
1.0329193426012877,79.86819151535036,7.729775431162532
1.0349843266896945,79.57201247852248,7.962607312072625
1.037148663634574,79.27235408257802,8.199127784689168
1.0394171336132383,78.96913386471194,8.43949635686765
1.041794746792312,78.66227983341429,8.68387060560607
1.0442867543932386,78.35173049658094,8.932408116805604
1.0468986602901829,78.0374349834147,9.18526592044705
1.0496362331659463,77.71935325214487,9.442600530777748
1.0525055192527397,77.3974563766401,9.704569257071622
1.055512855685955,77.07172690652861,9.971328652451774
1.05866488450043,76.74215929664865,10.24303648650934
1.0619685673001151,76.40876040179388,10.51985026252321
1.0654312006335462,76.07155003386248,10.801928142796426
1.0690604321090769,75.73056157845055,11.089429031413626
1.0728642772854684,75.38584266854106,11.382511023391247
1.0768511373751353,75.03745591283489,11.681333805978564
1.0810298177991522,74.68547967644605,11.986056058226348
1.0854095476349994,74.3300089112627,12.296836690746968
1.09,73.97115603354176,12.61383491685988
1.1,73.23348912043093,13.276527299149041
1.12,71.91258889964874,14.50524675531615
1.14,70.75937412962871,15.63017765453242
1.16,69.74131616553481,16.672182741554206
1.18,68.83536649662838,17.645677188164118
1.2,68.02440410226185,18.561132749865962
1.23,66.95798363477063,19.84229384695413
1.26,66.04246724663571,21.030083594937537
1.29,65.25286111112678,22.138829882951217
1.32,64.56993767806534,23.179312508713828
1.35,63.97845217098632,24.159906274350377
1.38,63.46602605189593,25.087282480318567
1.41,63.02241477153522,25.966862338998162
1.44,62.639008806952376,26.803125490889578
1.47,62.30848247023609,27.599835393922405
1.5,62.02453967480396,28.36017918049155
1.6,61.349464614245136,30.66466575072528
1.7,60.98270430488703,32.67026216111846
1.8,60.8219649660669,34.430145782332026
1.9,60.79816746606225,35.98345535811357
2.0,60.86416829109278,37.36068398217061
2.5,61.70718403548397,42.338241794531314
3.0,62.60024166592218,45.32981420179094
3.5,63.29794078289518,47.2464084309919
4.0,63.81768328411098,48.540132589068776
4.5,64.20538154987081,49.451284386577065
5.0,64.49871021086497,50.115691783384555
10.0,65.52918762225289,52.315943500718625
100.0,65.90131477564996,53.069242052531955
10000.0,65.9051570635356,53.076923555842754
