4,7368421052631575; 17,38970588235294
6,466165413533833; 16,507352941176464
8,79699248120301; 15,624999999999996
12,030075187969924; 14,797794117647054
14,812030075187973; 14,246323529411761
17,894736842105267; 13,694852941176471
20,67669172932331; 13,363970588235293
23,308270676691734; 13,088235294117641
25,714285714285715; 12,922794117647058
28,947368421052637; 12,64705882352941
32,255639097744364; 12,481617647058822
35,338345864661655; 12,316176470588232
38,79699248120301; 12,261029411764703
43,308270676691734; 12,095588235294116
50,52631578947369; 12,095588235294116
