5,18796992481203; 24,999999999999996
6,466165413533833; 25,49632352941176
8,120300751879697; 26,102941176470587
10,37593984962406; 26,819852941176467
12,330827067669173; 27,37132352941176
14,586466165413537; 27,977941176470587
16,766917293233085; 28,474264705882348
18,796992481203013; 28,970588235294112
21,654135338345867; 29,466911764705877
24,360902255639104; 29,797794117647054
27,59398496240602; 30,29411764705882
30,07518796992482; 30,624999999999993
33,308270676691734; 30,955882352941174
36,24060150375941; 31,17647058823529
39,172932330827074; 31,452205882352935
42,631578947368425; 31,727941176470583
46,8421052631579; 31,893382352941174
50,300751879699256; 31,948529411764703
