4,7368421052631575; 14,908088235294116
6,541353383458649; 14,025735294117641
8,79699248120301; 13,308823529411764
10,902255639097746; 12,757352941176464
13,233082706766918; 12,316176470588232
15,714285714285715; 11,819852941176464
18,045112781954888; 11,544117647058826
20,526315789473685; 11,158088235294116
23,759398496240607; 10,9375
26,54135338345865; 10,661764705882348
30,000000000000007; 10,496323529411761
32,63157894736843; 10,441176470588232
36,015037593984964; 10,220588235294116
40,45112781954888; 10,110294117647058
45,03759398496241; 10
50,52631578947369; 10
