5,18796992481203; 25,882352941176467
6,616541353383457; 26,43382352941176
8,345864661654137; 27,150735294117645
10,37593984962406; 27,867647058823525
12,631578947368421; 28,63970588235294
15,263157894736842; 29,466911764705877
17,66917293233083; 29,963235294117645
20; 30,459558823529406
22,78195488721805; 30,900735294117645
24,812030075187977; 31,23161764705882
27,59398496240602; 31,617647058823525
30,225563909774436; 31,727941176470583
33,308270676691734; 32,05882352941176
36,09022556390978; 32,22426470588235
38,7218045112782; 32,389705882352935
42,18045112781955; 32,49999999999999
45,789473684210535; 32,830882352941174
50,375939849624075; 32,8860294117647
