4,661654135338345; 31,17647058823529
5,413533834586467; 31,783088235294112
6,2406015037594; 32,334558823529406
6,992481203007518; 32,830882352941174
7,7443609022556394; 33,327205882352935
8,571428571428573; 33,713235294117645
9,849624060150376; 34,15441176470588
11,127819548872182; 34,650735294117645
12,4812030075188; 35,09191176470588
13,909774436090228; 35,42279411764706
15,639097744360907; 35,80882352941176
17,142857142857146; 36,084558823529406
18,796992481203013; 36,41544117647059
20,451127819548873; 36,6360294117647
22,030075187969928; 36,85661764705882
23,90977443609023; 37,132352941176464
25,413533834586474; 37,24264705882352
27,29323308270677; 37,463235294117645
28,872180451127825; 37,62867647058823
31,052631578947377; 37,79411764705882
32,93233082706767; 37,959558823529406
35,112781954887225; 38,069852941176464
37,51879699248121; 38,345588235294116
39,84962406015038; 38,345588235294116
42,78195488721805; 38,5110294117647
45,714285714285715; 38,73161764705882
50,375939849624075; 38,84191176470588
